time,seconds_elapsed,z,y,x,a,ave,std
1.64617E+18,15.74299561,-6.225038298,0.066002458,-0.031797753,6.225469399,2.992837618,1.533174892
1.64617E+18,15.75297754,-5.07548131,0.465124818,-0.127928169,5.098354366,2.663583957,1.09434241
1.64617E+18,15.7629585,-3.493609009,0.755486359,-0.254563594,3.583415433,2.436069527,0.745358873
1.64617E+18,15.77294043,-1.85761115,0.829885767,-0.266492206,2.051937539,2.35174404,0.652729604
1.64617E+18,15.78292139,-0.425935256,0.952086205,-0.242111232,1.070750593,2.416454528,0.651875533
1.64617E+18,15.79290356,0.742101392,1.106013615,-0.271532118,1.359305074,2.582990752,0.475745344
1.64617E+18,15.80288452,1.588203257,1.272579557,-0.367280822,2.068028897,2.730472308,0.247282795
1.64617E+18,15.81286646,2.101075623,1.435579331,-0.485827268,2.590643728,2.820929575,0.122252992
1.64617E+18,15.82284741,2.325380053,1.635470036,-0.559670503,2.897479197,2.878781777,0.13572989
1.64617E+18,15.83282959,2.276655477,1.833911125,-0.593170147,2.982991955,2.921886165,0.191719532
1.64617E+18,15.84281055,2.053615368,2.011816208,-0.580822012,2.932932789,2.976564474,0.265228502
1.64617E+18,15.85279248,1.75503808,2.158170552,-0.482344541,2.823210061,3.05761916,0.349859705
1.64617E+18,15.86277344,1.497205474,2.256545586,-0.418159909,2.740160565,3.172016354,0.431915256
1.64617E+18,15.87275537,1.342319448,2.307596559,-0.397500458,2.699042422,3.319227777,0.504423835
1.64617E+18,15.88273657,1.327624568,2.378986555,-0.25327728,2.736112828,3.487704912,0.548571059
1.64617E+18,15.89271851,1.42676591,2.448592591,-0.031195495,2.834120639,3.662575736,0.559719034
1.64617E+18,15.90269971,1.651045206,2.461739073,0.224166337,2.972601568,3.830079005,0.536901881
1.64617E+18,15.9126814,1.99736858,2.430208209,0.384991397,3.169165751,3.982866271,0.486143911
1.64617E+18,15.9226626,2.355567101,2.296069787,0.508363071,3.328523073,4.110184239,0.418362633
1.64617E+18,15.93264453,2.683562792,2.191831999,0.673554072,3.529775043,4.202976826,0.327805959
1.64617E+18,15.94262549,3.006292525,2.074718946,0.819381762,3.743479654,4.242622942,0.261196106
1.64617E+18,15.95260742,3.344425578,1.946014241,0.875430835,3.967182,4.219726323,0.309514281
1.64617E+18,15.96258838,3.636195525,1.927218355,0.898426657,4.212274794,4.12106937,0.482937206
1.64617E+18,15.97257056,3.874769888,1.840949353,0.90271091,4.383813773,3.950248101,0.681680165
1.64617E+18,15.98255151,4.091359213,1.64387546,0.819800718,4.484821062,3.722024532,0.857649121
1.64617E+18,15.99253369,4.227355245,1.437290227,0.62938716,4.509153331,3.450151125,0.992990521
1.64617E+18,16.00251465,4.317105659,1.198178104,0.425718544,4.500474232,3.154925523,1.070123569
1.64617E+18,16.01249658,4.32785034,0.987971757,0.16749957,4.442345424,2.871689637,1.051167063
1.64617E+18,16.02247754,4.187764409,0.759236652,-0.059553428,4.256448948,2.624045594,0.93753573
1.64617E+18,16.03245972,3.883206877,0.532253358,-0.229654997,3.9262362,2.445136583,0.763508882
1.64617E+18,16.04244067,3.478243682,0.292836114,-0.409722811,3.514513463,2.344541217,0.613218677
1.64617E+18,16.05242236,2.90777136,0.020738837,-0.654588675,2.980612473,2.32351732,0.575169917
1.64617E+18,16.06240356,2.341926114,-0.251260826,-0.850045342,2.504062102,2.395995574,0.68800329
1.64617E+18,16.0723855,1.780622603,-0.529569818,-0.982633904,2.101578082,2.558666668,0.864097268
1.64617E+18,16.0823667,1.18325526,-0.811097772,-1.030092551,1.766086994,2.807675164,1.037821414
1.64617E+18,16.09234839,0.550750553,-1.082117191,-0.974487276,1.556897311,3.14068094,1.175329382
1.64617E+18,16.10232959,-0.074856796,-1.369624219,-0.949281231,1.668115373,3.536507832,1.240040809
1.64617E+18,16.11231152,-0.733896459,-1.574579806,-0.920259134,1.965904995,3.941743507,1.225302501
1.64617E+18,16.12229224,-1.380716691,-1.838612727,-0.894977247,2.467358834,4.309518266,1.124883823
1.64617E+18,16.13227466,-1.895852326,-2.080714972,-0.77744407,2.920282541,4.575420558,0.960224477
1.64617E+18,16.14225537,-2.334696747,-2.237652377,-0.678478377,3.3042745,4.720832374,0.794341968
