seconds_elapsed,z,y,x,a,ave,std
0.571704102,-0.374866455,-0.110891986,-0.465606172,0.478629439,1.093259907,0.578619112
0.581687012,0.031990006,-0.505731846,-0.181181328,0.537207012,1.151611563,0.54195471
0.591670166,-0.096787473,-1.472701732,-0.832023655,1.691482709,1.219209334,0.501772139
0.60165332,-0.346460153,-1.47906776,-1.143085747,1.869301063,1.160665433,0.476785405
0.611635986,-0.628467414,-0.944480991,-1.29666069,1.604173708,1.051965048,0.423802258
0.621619141,-0.801305276,-0.532535682,-1.370593941,1.470415589,0.928150529,0.425247893
0.631602295,-0.776236009,-0.337474882,-1.433731073,1.472913469,0.814636583,0.416767587
0.641584961,-0.702051122,-0.151278941,-1.12249947,1.132647509,0.725762216,0.357456593
0.651568115,-0.418122828,0.207051682,-0.355747036,0.411614325,0.806624886,0.502421955
0.661551025,-0.061730772,-0.060636547,0.257162159,0.264214244,0.882563118,0.494302083
0.67153418,0.261424493,-0.029788989,1.061728191,1.062146005,0.995685063,0.468621451
0.68151709,-0.099318598,-0.251422154,1.18684627,1.213184722,1.237176701,0.881231802
0.6915,-0.630054391,-0.415565837,1.025006188,1.106043693,1.186128875,0.895807954
0.70148291,-0.938787163,-0.233614695,0.746601042,0.782297221,1.161621859,0.90100085
0.711466309,-1.071241577,0.257001415,0.260628374,0.366028519,1.211183975,0.892361977
0.721448975,-1.138948939,0.333655032,-0.03293021,0.335276123,1.227100438,0.878456676
0.731432129,-1.120865001,0.582631546,0.042365562,0.584169803,1.342203119,0.828022365
0.741415283,-1.280144878,1.9214538,-0.276696296,1.941274207,1.333848174,0.836011924
0.751398193,-1.123359887,1.158612402,0.16985417,1.170996642,1.225927781,0.820140187
0.761381104,-1.312387836,-1.268175185,0.582208644,1.395433698,1.26851826,0.827209997
0.771364014,-0.656482964,-3.348338953,0.937330827,3.477062384,1.399471398,0.933731678
0.781347168,-0.373344506,-0.631883945,0.307439517,0.702706465,1.314350575,0.763788144
0.791330322,-0.448518844,0.856239228,0.090165424,0.86097353,1.479477663,0.79169243
0.801312988,-0.022293519,1.256941843,-0.23059184,1.277918383,1.64217633,0.814711614
0.811295166,-0.019021438,0.498657378,-0.164829182,0.525193145,1.767927609,0.845259526
0.82127832,0.154085961,-1.397272105,0.506682425,1.486302935,1.944852938,0.745952014
0.831260986,0.013552798,0.499630022,0.031473435,0.500620351,2.01622702,0.732690639
0.841244141,0.041354924,0.858228356,0.08129735,0.862070282,2.154194718,0.538462457
0.851227051,0.568968858,-1.460575241,0.645611441,1.596901427,2.232215022,0.378288838
0.861210205,0.685413948,-2.605835409,0.725574182,2.704965078,2.259787099,0.338984644
0.871193115,0.472027145,-2.625806769,0.015775077,2.625854154,2.164631151,0.334185298
0.881176025,0.551358529,-2.290409862,-0.543352552,2.353977343,2.058756409,0.33897084
0.89115918,0.1615057,-2.394624854,-0.675068714,2.487960201,2.052475881,0.333987947
0.90114209,0.310568755,-2.414489246,-0.773726657,2.535431178,2.381114259,1.170388963
0.911125,0.336524449,-2.067567906,-0.994810225,2.294446432,3.438211752,3.428288548
0.921108154,0.254983646,-2.048628812,-0.802067639,2.200043751,4.588282098,4.58544408
0.931091309,0.541543164,-1.806916151,-0.520165445,1.880297335,4.898177569,4.517787704
0.941073975,0.186881,-1.492916837,-0.684295977,1.642273323,4.838483737,4.561005766
0.951057129,-0.124657476,-1.718283343,-0.744457016,1.872622198,4.787323307,4.599279193
0.961040039,0.830322843,-1.751478926,0.082175229,1.753405599,4.702295201,4.659839068
0.971023193,0.084911157,-1.254560501,0.939096083,1.56710673,4.631547154,4.709182952
0.981006104,1.111405099,0.246343828,2.27789028,2.29117206,4.61981699,4.7169413
0.990989014,-0.865279444,3.479258412,4.608449781,5.774343987,4.549720517,4.756071536
1.0009729,-2.180671138,11.00013848,7.125646245,13.10640611,4.098295548,4.832041572
1.010956055,-0.830052794,12.47373804,5.891690725,13.79514989,2.931011363,3.818579197
1.020938721,0.418975938,4.000878732,3.474529337,5.298998466,1.737571199,1.211958494
1.030921631,0.750322693,0.894246011,0.920507702,1.283359013,1.406272195,0.3112556
1.040905029,0.676815704,1.063164653,-0.38482901,1.130669026,1.474816187,0.349735096
1.050887939,-0.148644939,0.847967659,-0.571079896,1.022341136,1.520747772,0.331191158
1.060870605,-0.883032689,0.991861751,-0.331918125,1.045925128,1.524284178,0.325998469
1.070854004,-1.411242762,1.440658827,0.162594408,1.449805089,1.49822794,0.370558801
1.080836914,-1.323916507,1.526381884,0.446001892,1.590207328,1.406807149,0.470518209
1.090819824,-1.060604594,1.091062714,0.630412411,1.260094304,1.287317447,0.553225649
1.100802734,-0.71970792,0.52460372,1.334127959,1.433564255,1.223184953,0.588699572
1.110785889,-0.603456892,-0.316390008,1.833652474,1.860748246,1.164408423,0.594077924
1.120769043,-0.743241648,-0.931026466,1.754257451,1.98600843,1.058829549,0.553365267
1.130751953,-0.639747664,-1.227760757,1.539081791,1.968798932,0.928181788,0.466438598
1.140734619,-0.431141446,-0.993719946,1.241198038,1.589984874,0.794190926,0.316671043
1.150718018,-0.410474506,-0.406275447,0.97656569,1.057705197,0.721275002,0.179106212
1.160700928,-0.27698052,-0.292134688,0.729007518,0.785362742,0.756344723,0.258350594
1.170683594,0.121836866,-0.031841245,0.534649861,0.53559718,0.91154478,0.540865736
1.180666992,0.130768945,0.147972885,0.366570957,0.39531031,1.203514434,0.916636065
1.190649902,0.223829652,0.243603589,0.568799456,0.618769368,1.592746079,1.254821061
1.200632813,0.034264527,0.360074252,0.765325032,0.845798954,2.025447127,1.554595182
1.210615723,-0.511753737,0.377763638,0.71081252,0.804959505,2.459048487,1.756662554
1.220597656,-0.893373027,0.342398894,0.586962634,0.679530821,2.90543502,1.844582789
1.230581055,-1.052236724,0.369437708,0.508938899,0.62889031,3.403499786,1.848732907
1.240563721,-1.13906862,0.575115179,0.640517991,0.86082563,3.960895665,1.766610619
1.250546631,-1.678168191,0.905704393,1.078562421,1.408402408,4.557352925,1.62007589
1.260530029,-2.278174065,1.398591955,1.872754066,2.337363311,5.081816779,1.340591454
1.270512939,-2.347308099,1.945665865,2.855422749,3.455293726,5.433531827,0.989942198
1.28049585,-2.019253664,2.240159684,3.655875792,4.287626758,5.620318407,0.744964385
1.29047876,-2.199605263,2.532453362,4.248225307,4.945779846,5.710085189,0.623082443
1.300461914,-2.879059061,2.404441315,4.590189902,5.181812556,5.734516068,0.59687372
1.310445068,-3.573927869,2.015873374,4.867932784,5.268824826,5.726684359,0.604539068
1.320427734,-3.917426249,1.607592433,5.427086424,5.660178485,5.679146417,0.655238574
1.330410645,-3.599405717,1.219838147,6.08172113,6.202849104,5.575873217,0.727491258
1.340394043,-3.340918447,1.039431311,6.745787096,6.82539823,5.400052269,0.766152461
1.350376953,-2.975177256,1.261979837,6.532255405,6.653040942,5.137292099,0.677737015
1.360359619,-2.95611775,1.191231646,5.73204143,5.854513797,4.89454439,0.503762241
1.370343018,-3.082202044,1.198770225,5.186422395,5.323159523,4.729536652,0.426637571
1.380325928,-3.187393188,1.396743112,4.993634801,5.185294577,4.574291187,0.463266112
1.390308838,-3.097553927,1.629945135,4.927504332,5.19008864,4.398333978,0.52748748
1.400291748,-2.880634932,1.600082496,4.846173957,5.10349547,4.26692797,0.474940263
1.410274902,-2.801117743,1.128354626,4.658748182,4.793445398,4.252275996,0.450539284
1.420258057,-2.992051818,0.240116332,4.621212524,4.627446493,4.33708277,0.599587365
1.430240723,-2.927905217,-0.40860652,4.42581767,4.444639618,4.459095218,0.751228542
1.440223633,-2.902611786,-0.408421811,4.177880728,4.197796535,4.580468987,0.832718192
1.450207031,-2.785219624,0.195689745,4.221030134,4.225563852,4.709257261,0.862629651
1.460189941,-2.211442562,0.680146164,4.149058538,4.204436414,4.839430486,0.877899578
1.470172607,-1.577117361,1.517907486,3.45169119,3.770704869,5.001875361,0.895488493
1.480156006,-0.566754762,2.489845223,2.352922724,3.425722491,5.186900689,0.808958306
1.490138916,1.278680358,3.59754343,1.442663737,3.876028559,5.305759331,0.602409689
1.500121826,3.007739216,4.951266901,0.237832879,4.956975731,5.219046557,0.823723996
1.510104736,3.871214826,5.571252903,-0.887587502,5.641513137,4.885989832,1.360673056
1.520087891,4.145513413,5.494603963,-2.000853207,5.847570971,4.446508906,1.710452092
1.530070801,3.316100232,5.044615047,-2.563024149,5.658377308,4.083092143,1.759532088
1.540053955,1.654839922,4.637261742,-2.930610969,5.485679275,3.920323083,1.679756441
1.550036621,0.068717544,3.739891462,-4.069915736,5.527296106,3.792569803,1.60265749
1.56002002,-0.847162699,2.719233825,-5.155741426,5.828885163,3.50500797,1.521530529
1.57000293,-1.209302725,1.832712271,-5.313787377,5.620958153,2.984986119,1.527064452
1.579985596,-0.969323756,1.603617684,-4.326691233,4.614308909,2.607767832,1.274321331
1.589968994,0.016562428,1.26637135,-2.729429932,3.008900821,2.478773239,1.120707544
1.599951904,0.983245313,1.204124445,-1.093292665,1.626408476,2.556896447,1.180569801
1.609934814,1.349295133,1.241145724,0.117591922,1.246703881,2.751571509,1.1715566
1.619917725,0.493003297,0.343719914,2.186552305,2.213403343,3.017655837,1.09950412
1.629900879,0.775515659,0.292151055,4.020084952,4.030686698,3.240080656,1.138592588
1.639883789,1.270464172,0.710934101,4.147658316,4.20814648,3.331521949,1.231354843
1.649866943,1.78125564,0.302115984,2.634410931,2.651677774,3.475077638,1.397640064
1.659849609,2.418841596,-0.466423334,0.421510425,0.628666656,3.898512356,1.694036072
1.669832764,2.361666003,-0.971722049,-1.572808412,1.848775282,4.630604718,1.704621109
1.679815918,2.356070959,-1.3053046,-3.057379446,3.324362972,5.312790723,1.816227578
1.689798828,1.974717188,-1.304817693,-3.558448853,3.790132907,5.883539,1.990146114
1.699782959,1.700522207,-1.755045678,-3.112439654,3.573159097,6.41299144,2.065633704
1.709765869,2.494388712,-2.162192063,-3.254819542,3.907547155,6.921304571,1.924898598
1.719748779,2.888823499,-2.42318927,-3.717647773,4.437651542,7.295533104,1.646204585
1.729731934,3.211954798,-2.793795437,-4.080283985,4.945099629,7.527352433,1.366977313
1.739714844,3.714702075,-3.32577933,-4.559668799,5.643703368,7.607722885,1.229507223
1.749697754,4.030957644,-4.49309877,-5.218180054,6.886024951,7.441740927,1.5529397
1.759680664,3.786236157,-5.171268081,-6.037712477,7.949590273,6.938508706,2.291312746
1.769664063,3.928901291,-5.846027291,-6.403427365,8.670635334,6.510025355,2.456833877
1.779646729,3.601506489,-6.357838749,-6.41499213,9.031845746,6.50862253,2.455603488
1.789629639,2.95770765,-6.76739161,-6.060809274,9.0846573,6.927331628,3.117825734
1.799613037,2.291798832,-6.530905744,-5.681428849,8.656290406,7.483584527,3.860781036
1.809595947,1.532872708,-5.904558975,-4.863755791,7.649832487,7.853434041,4.1236122
1.819578857,0.819755856,-5.564553113,-3.831081845,6.755844836,7.98158573,4.135190384
1.829561768,-0.046633595,-5.171090386,-2.511687345,5.748804145,7.912607941,4.160735358
1.839544922,-1.969985191,-3.832024386,-1.089458201,3.983883792,7.788978474,4.240789637
1.849528076,-4.65679471,-1.575727222,0.976369582,1.853702738,7.780532557,4.248436628
1.859510742,-6.526172285,1.526612186,3.331650853,3.664756768,8.083999984,3.909072333
1.869493652,-7.284466103,5.170023634,6.943176631,8.656607078,8.497356588,3.628384338
1.879477051,-6.846728181,9.301147286,9.393026529,13.21893673,8.607008471,3.648055503
1.889459961,-5.896549271,10.61740173,10.0901361,14.64718629,8.394823005,3.428752646
1.899442627,-4.616285589,7.853292411,9.537637244,12.35478555,7.986735696,2.855195574
1.909426025,-2.962078705,4.402968417,7.7706416,8.931349381,7.327311636,2.510957636
1.919408936,-1.917927379,1.697692391,5.823659391,6.066066943,7.035201468,2.477045
1.929391602,-1.748738687,0.178198512,4.508989582,4.512509475,7.73751903,3.035411201
1.939374756,-1.59267748,0.544477464,3.861224762,3.899424621,9.031976785,3.993123066
1.94935791,-0.406164387,3.776082719,3.104420891,4.888377007,10.55766517,4.607950396
1.959341064,-0.380346056,7.666666262,1.426908241,7.798322813,11.79421922,4.579742087
1.96932373,-1.507610841,9.739489604,-0.515564966,9.753125908,12.00411091,4.437692797
1.979306641,-0.807800922,11.07557688,0.690526688,11.09708206,11.50500416,4.917524676
1.989290039,3.317050665,10.36979943,2.028357593,10.56631321,10.84370484,5.353262296
1.999272949,4.602562769,5.732539443,-0.567335485,5.760544941,10.35890819,5.571501091
2.009255127,2.537731302,-1.161482404,-5.896951422,6.010247703,10.44222074,5.50798425
2.019237793,2.030398743,-7.762039192,-10.53940313,13.08924256,10.45393494,5.498662702
2.029220947,2.205188324,-12.56067632,-12.12350188,17.45708703,9.811390813,5.528512931
2.039204834,0.424859151,-13.98305189,-13.09344932,19.1563085,8.622082265,5.010824773
2.049187988,-1.71515469,-12.04513269,-12.35364101,17.25391746,7.108059134,3.720300379
2.059171143,2.718041692,-5.719324572,-8.077417977,9.897239754,5.731732005,1.720779501
2.069153809,8.670942673,-0.182349787,-4.758565816,4.762058386,5.029765758,1.244106072
2.079136963,10.33116955,2.155737187,-3.931901642,4.484088909,4.789818503,1.481365377
2.089120117,8.416723582,4.788117489,-3.126246938,5.718346702,4.539314679,1.70657134
2.099103027,6.060486618,6.195900466,-2.255506014,6.593670447,4.09943681,1.901725113
2.109085938,2.882559178,6.121606565,-0.266152106,6.127389647,3.535838402,1.91411982
2.119068848,-1.118549271,6.185073952,2.480142745,6.663801304,3.021630728,1.838028672
2.129052246,-3.911179756,4.523759281,3.239400439,5.564001549,2.503720548,1.42119441
2.139034912,-3.95610494,2.893682045,2.784866281,4.016077188,2.136477507,0.992908258
2.149017822,-2.488652214,2.098333046,2.789553562,3.490646165,1.970120162,0.780749179
2.159000977,-0.445842756,0.736293583,2.781784097,2.87757728,1.866986511,0.625830195
2.168984131,1.753583789,-0.845879162,2.205969245,2.362585843,1.80199962,0.546189338
2.178966797,2.986411766,-1.625395216,1.12904027,1.979050667,1.769086713,0.520740899
2.188949951,3.018050767,-1.273311963,0.346318333,1.319568014,1.748310378,0.516073082
2.198933105,3.269171892,-0.957408277,0.023077143,0.957686359,1.746068097,0.517976252
2.208916016,3.724371237,-0.769907683,-0.614885098,0.985312907,1.773655163,0.481300878
2.218898926,3.194172473,-0.708785398,-1.304590314,1.484699508,1.862866183,0.403262144
2.228881836,2.099761618,-0.747008454,-1.737820403,1.891571141,1.906943425,0.383103769
2.23886499,1.475935307,-0.998212581,-2.13022193,2.352503736,1.888024885,0.388035231
2.248849121,-0.42800797,-1.567877093,-1.894720399,2.459309653,1.812617764,0.362901391
2.258832031,-1.324180565,-1.827064036,-1.274567224,2.227708374,1.690770376,0.32821191
2.268814941,-0.202822081,-1.936881086,-0.619223785,2.033456771,1.694551674,0.334533087
2.278798096,2.028393833,-1.766689939,-0.127535954,1.771287317,1.828352102,0.603097564
2.288781006,2.973434796,-1.280854634,-0.204931913,1.297145204,2.087651132,0.969152655
2.298763672,2.814836471,-1.06869423,-0.616080811,1.233557021,2.403627194,1.156833096
2.30874707,0.61704951,-1.765060877,-0.639748102,1.87742311,2.670491625,1.163921051
2.31872998,-1.04324517,-1.589637674,-1.086505489,1.92547192,2.84895631,1.165456804
2.328712891,-2.850394107,-1.621315838,-0.519087842,1.702385748,3.039188961,1.154396789
2.338696045,-3.778606685,-1.548474474,0.396501364,1.598432522,3.281983481,1.10183373
2.348678955,-3.549684532,-0.199859725,1.224634441,1.240835777,3.565656874,0.991521906
2.358661865,-2.945274869,0.874949774,2.089748758,2.265521348,3.931731621,0.697922332
2.36864502,-2.275748153,1.752747338,2.880039304,3.371461052,4.292086287,0.674493632
2.37862793,-1.716581508,2.503400871,3.574899052,4.364277621,4.679229571,1.044525348
2.388611084,-2.073451118,2.441899815,3.728422558,4.456905819,5.061028547,1.470534142
2.398593994,-2.804397203,1.916198363,3.399317445,3.902201335,5.416877804,1.694749438
2.408578125,-3.405256187,1.668175204,3.260053351,3.662069956,5.741872259,1.684709267
2.418560791,-3.699734808,2.013004541,3.255741625,3.827798429,6.014778613,1.54057252
2.428543945,-3.338181423,2.578779644,3.226380214,4.130330948,6.254102515,1.357222825
2.438526855,-2.494341658,2.881391303,3.371688848,4.43516646,6.461349769,1.16117396
2.44851001,-1.952044753,2.780603947,4.03655298,4.901583241,6.625395766,0.962159158
2.45849292,-1.993469819,2.566752522,5.278043279,5.869068015,6.731812744,0.812887179
2.46847583,-1.956038353,2.030648919,6.952407985,7.242893885,6.715405479,0.831576161
2.478458984,-1.963431385,1.62111827,8.020067027,8.182267386,6.554607366,0.868668481
2.488442139,-2.769368852,1.04278822,7.947276517,8.015398387,6.312719383,0.702673679
2.498424805,-3.869081321,0.2318471,7.148387069,7.152145885,6.025832772,0.507478106
2.508407959,-4.903846394,-0.177183782,6.388676955,6.391133493,5.710979737,0.663686467
2.518391113,-5.077255333,-0.228908124,6.216824597,6.221037453,5.546225059,0.678719114
2.528374023,-3.995242187,-0.580711976,6.175560274,6.202803487,5.715856376,0.973946262
2.538356934,-2.890316952,-1.48052205,5.892477492,6.075626431,6.19969329,1.877940555
2.548340088,-2.914657613,-2.389949848,5.466109105,5.965753014,6.900868312,2.788815746
2.558323975,-3.25464477,-2.37845464,5.185549704,5.704995373,7.791483538,3.640136913
2.568306885,-2.374484568,-0.272225873,5.628333219,5.634912754,8.608331765,3.980838814
2.578290039,-0.530995978,1.420901987,5.585487764,5.763387547,9.295849945,4.001580893
2.588272949,0.906858824,2.075312236,4.709551317,5.146532278,9.733963076,3.826865736
2.598255859,2.34247498,2.753570979,2.90633519,4.003615537,9.89775559,3.658357501
2.608239014,2.763801865,4.695999177,0.6702288,4.743586715,9.799204372,3.825276466
2.618221924,3.003613076,7.648457236,-2.045859932,7.917350627,9.407676959,4.468915896
2.628205078,3.591924422,10.23862337,-4.132563915,11.04117263,8.787557032,5.027972744
2.638187988,4.125665972,11.90550561,-5.434920771,13.08737665,7.946072013,5.278315614
2.648170898,5.592759217,13.13729664,-6.970294355,14.87190528,6.907600785,5.185385643
2.658154053,3.97153281,11.71964752,-7.424502935,13.87347764,5.593833746,4.636334468
2.668136963,1.447770266,9.9690068,-7.557868034,12.51009456,4.233819619,3.952401524
2.678119873,-2.043151842,7.355149997,-6.986632327,10.14451885,3.312958543,2.830325956
2.688104004,-4.992281048,4.179282411,-5.344385929,6.784457416,2.899660561,1.975130839
2.698087158,-4.485114785,1.97756381,-2.279953788,3.018103361,3.020527194,2.229732081
2.708069824,-2.090788622,0.717715139,0.413505398,0.828312583,3.600018207,2.826868317
2.718052979,-0.375254943,0.478892939,1.647979681,1.716151356,4.404040826,3.058141232
2.728036133,0.542491843,1.154953295,2.358739594,2.626322445,5.060742593,3.115005483
2.738018799,2.237397818,0.598578472,2.635545195,2.702664364,5.620255497,3.129947667
2.748001953,3.948448872,0.14978841,1.727754059,1.734234891,6.215861228,3.0844481
2.757985107,5.097036723,0.26390345,-0.071188044,0.273336365,6.963817096,2.800829247
2.767968018,5.251125461,0.183496034,-3.296380509,3.301483796,7.932611439,1.824364825
2.777950928,5.510320587,-1.253572074,-5.879384201,6.011539032,8.623015074,1.106131507
2.787933838,4.641979126,-3.379434348,-7.243579966,7.993123747,9.079328057,0.845115323
2.797916992,2.057552269,-4.796505378,-7.393425659,8.813013493,9.310922371,0.832962042
2.807900879,1.341930741,-5.314508092,-7.099787581,8.868538773,9.397505583,0.821629196
2.817884277,1.98074507,-5.452860917,-6.235158126,8.283169021,9.373514244,0.840021452
2.827866943,3.137458652,-5.87271013,-5.753567618,8.221451491,9.248379421,1.058038216
2.837849854,4.34633,-6.364027667,-5.871338258,8.658721677,8.948313618,1.595647877
2.847833008,5.363752893,-6.643475892,-6.384216468,9.213793564,8.379692734,2.405284929
2.857815918,6.321834539,-6.903995544,-7.180664368,9.961279799,7.608053193,3.139584917
2.867799072,6.54286623,-7.124698735,-7.306935709,10.20552015,7.411553302,3.046257667
2.877781982,6.521216124,-7.592229737,-7.360819859,10.57466885,7.993478224,3.947046135
2.887764893,6.06722148,-7.397827694,-7.17976362,10.30906689,9.042049417,5.557680396
2.897748047,5.212458754,-7.107243158,-6.570171002,9.678845607,9.921604399,6.330812519
2.907730957,4.00705216,-6.414494118,-5.771259927,8.628625379,10.33130501,6.433580779
2.917713867,1.958708302,-5.45207415,-4.440877292,7.031820793,10.36272648,6.425950983
2.927697998,-1.140452476,-4.23592609,-3.051821519,5.220793467,10.13615678,6.577553883
2.937681152,-4.788351298,-2.601599379,-1.437884978,2.972512832,9.951105436,6.737328868
2.947663818,-8.267154952,0.396202381,1.444030787,1.497398157,10.14793255,6.556913601
2.957646729,-8.824669592,5.588058491,5.719625017,7.996280888,10.65902387,6.041656968
2.967630127,-9.670883685,12.04879881,10.56502156,16.02476937,10.31282055,6.278855832
2.977613037,-9.520311431,16.71023463,12.81825641,21.06038078,9.17264045,6.172424623
2.987595947,-6.132745799,14.35706757,12.60400693,19.10461672,7.727500375,4.747188046
2.997579102,-4.440878461,8.172302247,11.08997599,13.77585175,6.474102794,2.85565117
3.007562012,-3.058140785,3.710236328,8.136862684,8.942840039,6.007687086,1.816957703
3.017545166,-2.192002387,1.216071488,4.608373501,4.766123812,6.485067585,2.855649511
3.027528076,-1.556324603,-1.034754551,3.207502203,3.370280012,7.438923682,3.614423497
3.037510986,-0.701297381,-2.86220671,4.027296783,4.94078401,7.955277822,3.355879854
3.047494873,0.12863544,-4.184844722,5.11437715,6.608311356,8.276580851,3.202174001
3.057478027,2.681262991,-3.85493706,2.387228899,4.534247628,8.723309303,3.249536617
3.067461182,3.450498181,-3.746161044,-2.708895386,4.622968395,9.446956575,3.034743892
3.077444092,1.039672134,-2.819264809,-5.977488017,6.608980032,9.947294756,2.57593948
3.087427002,1.883944592,0.835182996,-6.51734542,6.57064091,9.835639519,2.737361297
3.097410156,4.412713566,6.718153239,-6.155436354,9.111694664,9.412526477,3.444894148
3.107393066,0.671865388,12.11873101,-6.425162227,13.71664503,8.559767357,4.350304917
3.117376221,-9.641989015,13.60053375,-4.432774357,14.30468478,7.238016822,4.584338722
3.127358887,-3.957067647,7.312271225,-4.399636058,8.533821413,6.076449192,4.091758819
3.137342285,3.642844461,-1.465104701,-8.021106892,8.153814295,5.751596333,4.011942905
3.147325195,2.990955255,-5.61360619,-9.547578208,11.07559588,5.558248704,3.937411501
3.157308105,1.826550534,-7.115189733,-9.376776236,11.77072035,5.029831794,3.490746354
3.167291992,4.557686685,-7.04953565,-6.555201396,9.626350202,4.211751049,2.67944636
3.177275146,8.735527666,-4.618550612,-2.972499269,5.492427665,3.38523911,2.092144588
3.187258057,10.13619993,-1.909878513,-1.351174809,2.339510482,3.009672489,2.015872563
3.197240967,9.618841948,-0.426055083,-0.399567181,0.584103472,3.012135646,2.015067087
3.207224121,7.95540254,0.494964368,0.064425857,0.499139677,3.162247928,1.879985037
3.217207031,5.740179144,2.511100777,0.961841729,2.689008484,3.277717296,1.743366703
3.227189941,3.913187297,4.597190428,2.607711724,5.285292827,3.207959816,1.779116663
3.23717334,2.390419804,4.63230675,4.151426144,6.220338001,2.914221985,1.649669886
3.247156006,0.617038404,3.250717952,4.793063421,5.791426781,2.564909403,1.22875889
3.25713916,-1.390745918,0.775894356,3.505062423,3.589912902,2.276182378,0.630041695
3.26712207,-3.728323774,-0.989354152,0.93494795,1.361230806,2.146067146,0.45546635
3.277105225,-4.514982685,-1.589952147,-0.698850864,1.736761457,2.1840296,0.401037779
3.287088135,-2.684167188,-1.801107172,-1.531398251,2.364142054,2.132735464,0.479995377
3.297072021,0.203131878,-1.617770713,-1.315669634,2.085226286,2.029013319,0.528409061
3.307055176,1.896442108,-0.403790059,-1.603782519,1.65383336,2.021077962,0.528101056
3.317038086,3.316675402,-0.360361837,-1.958557496,1.991433684,2.110804993,0.534271139
3.327020996,4.287494949,-0.633549832,-2.26082224,2.34791452,2.189173406,0.567459464
3.33700415,4.383776225,-0.771837774,-2.61571266,2.727212179,2.22384532,0.586376359
3.346987061,1.840985594,-1.140155539,-2.670986803,2.904156531,2.212275036,0.577402704
3.356970215,0.29257191,-1.021785764,-2.048018279,2.288760586,2.162569502,0.535582827
3.366952881,-0.272092602,-1.195488719,-1.265458035,1.74085534,2.129049728,0.537123216
3.376936279,-0.351393444,-1.207273849,-0.200562923,1.223820098,2.109149715,0.554540882
3.386919189,-0.275695668,-0.67300506,1.143583175,1.326920604,2.210208406,0.469564497
3.3969021,-0.18503508,-0.380542455,1.9694448,2.005872723,2.383017632,0.428925997
3.40688501,-0.012076295,-0.329901816,2.529682728,2.551103666,2.501850845,0.470568616
3.416868164,-0.071323507,-0.175614926,2.769555606,2.77511781,2.504353311,0.470890316
3.426852051,-1.008396194,-0.349520125,2.671869432,2.694633663,2.485672739,0.463424527
3.436834961,-2.394690467,-0.783605954,2.491172965,2.61150934,2.552858882,0.532415862
3.446818115,-3.816808697,-1.018034887,2.18122468,2.407101189,2.780780401,0.881893429
3.456801025,-3.762679632,-0.608135405,1.856496467,1.953562848,3.238743529,1.524154013
3.466783936,-2.725142757,0.467925555,1.469136879,1.541855212,3.862950943,2.055558538
3.476767334,-1.547342839,1.141143381,1.921032652,2.234407005,4.508812245,2.23189168
3.48675,-0.538355182,1.359697284,2.735749783,3.055012861,5.017277058,2.235007516
3.496733154,-1.462840555,1.009780269,3.030394116,3.19420486,5.394053676,2.189573849
3.506716064,-3.423523665,0.887336377,2.41848533,2.576128323,5.743471071,2.087039865
3.516699219,-4.900093471,1.456819688,2.139400824,2.588312092,6.212234565,1.834098965
3.526682129,-5.043047943,2.041414058,2.676923208,3.366495094,6.714786486,1.412277065
3.536665039,-3.915275793,2.340762331,4.294184217,4.890724525,7.052960454,0.871304328
3.546647949,-2.198746893,2.138252384,6.651489102,6.986732465,7.12207894,0.709412834
3.556631348,-1.159056346,1.07629886,8.124656698,8.195636992,6.898673569,1.006444468
3.56661499,-1.440476748,0.325810163,7.993831347,8.000468228,6.555451434,1.087589197
3.5765979,-2.704825945,0.636921939,7.291289227,7.31905514,6.209390871,1.122739877
3.586581055,-4.058227928,1.54309921,6.645988167,6.822779044,5.836752773,1.297409276
3.596564209,-4.618094684,2.449601476,6.223653566,6.688378809,5.477193949,1.462102894
3.606546875,-4.370238699,3.44554202,6.394567766,7.263763262,5.300989637,1.410795704
3.616530273,-2.864557072,3.879453077,6.551356411,7.613831296,5.354250972,1.491628416
3.626513184,-1.916107324,3.034121027,6.027668052,6.748234774,5.533569651,1.823382007
3.636496094,-1.847157268,1.184305061,5.454826664,5.581909387,5.865156322,2.262698159
3.646479004,-1.895906102,-0.204337162,4.748284076,4.752678754,6.374552107,2.677048741
3.656462158,-2.430212885,0.052954761,4.763121287,4.763415645,6.929784673,2.85308692
3.666445068,-2.538507255,1.843053632,4.148916207,4.539862595,7.33533375,2.804139358
3.676428223,-1.039783778,2.719946357,2.347168399,3.592674168,7.606050452,2.647493885
3.686410889,0.476522155,3.163956199,0.635721331,3.227190797,7.770299851,2.435905452
3.696394043,2.411323475,4.702397939,-1.468413095,4.926335696,7.782794281,2.412781228
3.70637793,3.74892817,7.104936634,-3.209885298,7.796376608,7.49787502,2.860042702
3.716361328,4.259139792,8.434133566,-4.166218932,9.407018082,6.802560824,3.480789559
3.726343994,4.828941082,8.794353364,-4.893412678,10.06410149,5.930851609,3.796594497
3.736327148,4.903717799,9.077776338,-5.618551245,10.67586724,5.15213442,3.665306053
3.746310059,3.962293273,8.448091365,-5.901090422,10.30500441,4.395589771,3.198094073
3.756293213,2.071901989,6.943260218,-5.437301528,8.818906415,3.553460679,2.580205108
3.766276123,-0.103675479,5.710306569,-4.462268163,7.247029617,2.854335734,1.921986129
