a,ave,std,class
4.449125006,4.190465886,0.494711439,3
4.797961035,4.189302448,0.49411509,3
4.876706853,4.098104422,0.456055389,3
4.624510327,3.899108201,0.504483993,3
4.149239666,3.653799601,0.663472775,3
3.768238493,3.450092936,0.782185966,3
3.48196002,3.301869945,0.84571414,3
3.448063072,3.201700607,0.877187818,3
3.91317806,3.123068152,0.886770468,3
4.395676332,3.013004252,0.849389937,3
4.437490619,2.863893137,0.713601315,3
3.88598078,2.717480122,0.491291636,3
2.88674464,2.630735251,0.326139,3
2.171424325,2.647731989,0.343029588,3
2.112173015,2.728138793,0.315055283,3
2.28600859,2.795594242,0.23898007,3
2.480266633,2.828532356,0.182499774,3
2.661738526,2.83249378,0.175180327,3
2.812539064,2.820574847,0.189834497,3
2.904565175,2.807730513,0.194237888,3
2.97336047,2.800662246,0.191856963,3
3.018532071,2.798188254,0.189762146,3
3.056712019,2.802206705,0.194745693,3
2.975492366,2.812448992,0.209960611,3
2.786727508,2.829209306,0.228203741,3
2.615389727,2.841132993,0.228786881,3
2.51988087,2.852310781,0.220048409,3
2.542549203,2.869805181,0.198857902,3
2.684095724,2.885498457,0.17745292,3
2.833882501,2.888590543,0.174155329,3
2.948620552,2.872522262,0.185504484,3
3.058716577,2.830753154,0.209181079,3
3.159134892,2.756284735,0.244365466,3
3.143095502,2.630797579,0.316753339,3
2.905964384,2.472348114,0.404897654,3
2.72716761,2.311359125,0.507527646,3
2.694824865,2.142440995,0.611481105,3
2.699481959,1.972556435,0.667812124,3
2.715016586,1.826969671,0.651974782,3
2.673199699,1.719574239,0.581490122,3
2.530929471,1.642485175,0.494557467,3
2.314032387,1.594818948,0.424662379,3
1.904263327,1.599209254,0.432234593,3
1.558600857,1.675035574,0.533699987,3
1.296074491,1.812971553,0.651115666,3
1.037986306,2.00489376,0.746358334,3
0.995979264,2.231849357,0.762718974,3
1.243614319,2.455944185,0.692677752,3
1.641062266,2.645413965,0.58608182,3
1.902309058,2.786057775,0.488882739,3
2.054267207,2.893354903,0.391117626,3
2.357935447,2.960828085,0.284103566,3
2.662526526,2.964918338,0.275560232,3
2.937960643,3.029887798,0.273185381,3
3.215296562,3.236468421,0.648636645,3
3.307542274,3.562580983,1.167932065,3
3.236927542,3.94410204,1.574638016,3
3.138312119,4.27901144,1.736457562,3
3.047500366,4.494409245,1.71506342,3
2.97528034,4.56496127,1.667955673,3
2.728999034,4.508652712,1.729056763,3
2.398837973,4.399936041,1.866270925,3
3.31222113,4.325131358,1.957731301,3
5.003766869,4.197441951,2.058671641,3
6.476422187,3.93066592,2.109131968,3
7.122752835,3.524669633,1.96590929,3
6.586021543,3.046506068,1.575315305,3
5.292290175,2.617670817,1.049274677,3
3.753020614,2.320999245,0.553296018,3
2.41219476,2.178447714,0.284167658,3
1.641832328,2.16151358,0.274618889,3
1.650791137,2.217787212,0.213136872,3
2.035327057,2.283579611,0.098878815,3
2.336006561,2.333190401,0.085417116,3
2.416459324,2.38909308,0.189042142,3
2.341117183,2.467156301,0.30798429,3
2.297669034,2.572391881,0.409874944,3
2.325574448,2.704184672,0.501904918,3
2.327505312,2.853483495,0.582638542,3
2.242853418,3.013350742,0.633492016,3
2.204568649,3.178657579,0.626508049,3
2.308715128,3.336114382,0.555780785,3
2.531434955,3.472256761,0.442673525,3
2.895033353,3.574161589,0.312526202,3
3.197091527,3.617145227,0.23647021,3
3.393472984,3.608490752,0.252711196,3
3.615596947,3.56830695,0.309315458,3
3.818562676,3.483613055,0.390157926,3
3.926177787,3.345894573,0.480274009,3
3.895921783,3.167814717,0.55623874,3
3.779136675,2.961559328,0.626036016,3
3.670138923,2.751438811,0.667605595,3
3.550483232,2.55545026,0.656727822,3
3.32486974,2.356540909,0.625726039,3
3.110546772,2.165443922,0.591697691,3
2.991634966,2.019227683,0.515887668,3
2.768657995,1.922159741,0.402691702,3
2.441377855,1.88002111,0.326804267,3
2.145379231,1.89959463,0.36362699,3
1.833367893,1.97226427,0.464192454,3
1.677931498,2.096872434,0.566219162,3
1.710253414,2.276333528,0.678301925,3
1.561389724,2.509367819,0.827650997,3
1.41389987,2.805684843,0.955738503,3
1.648384379,3.146412788,1.004915823,3
2.020955553,3.485782466,1.014707337,3
2.347271681,3.80336666,1.003472328,3
2.637113054,4.10361861,0.971559108,3
2.872075632,4.394394815,0.923057134,3
3.079449531,4.679370444,0.845746251,3
3.47254244,4.937762211,0.699550344,3
4.040596323,5.106333672,0.501127974,3
4.524559965,5.136694899,0.441261028,3
4.821179321,5.026613289,0.662225447,3
5.04208116,4.793337674,1.012000803,3
5.196797496,4.465685957,1.351792881,3
5.349791179,4.100362687,1.579338375,3
5.544875107,3.738940945,1.663369934,3
5.72183192,3.385328592,1.617087984,3
5.663367195,3.037107557,1.441892969,3
5.158257052,2.714698736,1.149401505,3
4.344208599,2.459911289,0.812525469,3
3.423743861,2.297641396,0.534464082,3
2.488423172,2.229712821,0.41736244,3
1.765563991,2.249524946,0.433561175,3
1.543564796,2.333093219,0.412238567,3
1.73557376,2.422647739,0.317346918,3
2.008751575,2.4728617,0.23323943,3
2.239621571,2.486307721,0.208678992,3
2.439278986,2.477584386,0.220308064,3
2.610382585,2.446869464,0.243678878,3
2.72150966,2.410213707,0.243895063,3
2.744458119,2.387312621,0.22348805,3
2.686544419,2.396313641,0.238967406,3
2.601246718,2.447094285,0.331345284,3
2.439110002,2.522759024,0.429702081,3
2.23771336,2.616504096,0.498049955,3
2.143211787,2.721196731,0.517093307,3
2.15238822,2.822439323,0.492547116,3
2.132129765,2.908865688,0.440463561,3
2.243825022,2.989052098,0.356804654,3
2.4924988,3.052399729,0.262695875,3
2.83446832,3.08701383,0.202562119,3
3.194350859,3.076703861,0.217245355,3
3.357894107,3.011204517,0.26532135,3
3.37656072,2.900045918,0.323305533,3
3.284639709,2.754975718,0.394561196,3
3.155637704,2.593844917,0.467607085,3
3.016651873,2.434135882,0.51843264,3
2.933993864,2.274349473,0.558928792,3
2.877301338,2.105912185,0.587812936,3
2.838639807,1.939505425,0.581391605,3
2.731368628,1.782513446,0.52680239,3
2.539357417,1.661049429,0.424026888,3
2.246308115,1.583779248,0.312731346,3
1.925858726,1.568522427,0.282275862,3
1.673331702,1.627928715,0.392297937,3
1.558547347,1.748574083,0.543921627,3
1.418787782,1.908757031,0.682568562,3
1.249620992,2.113139365,0.800978757,3
1.21323373,2.349073875,0.85737112,3
1.268720024,2.587358935,0.839521109,3
1.516728452,2.800895332,0.742981173,3
1.766655605,2.961109988,0.609553064,3
2.093739912,3.072410067,0.46600276,3
2.519921602,3.176146893,0.333109985,3
2.879785388,3.29422583,0.285435124,3
3.160376824,3.426033226,0.35857954,3
3.462611119,3.544586644,0.438274519,3
3.608966092,3.609728059,0.468609844,3
3.596084329,3.604339365,0.468897367,3
3.404083993,3.511002405,0.547550759,3
3.118875016,3.34900453,0.755408994,3
2.879656393,3.168663234,0.972806919,3
3.131108178,2.999558406,1.140818212,3
3.700710963,2.815090979,1.248674089,3
4.197859348,2.588252865,1.272989403,3
4.345911009,2.318609804,1.186098648,3
4.114025266,2.037594116,0.989015404,3
3.555079152,1.787883785,0.708756724,3
2.662714728,1.607034179,0.396865396,3
1.784105242,1.520557208,0.20548097,3
1.315462065,1.519420823,0.204046728,3
1.188608109,1.566866208,0.20625432,3
1.28643391,1.641031916,0.189573878,3
1.432329815,1.728183389,0.206129064,3
1.501428747,1.837365702,0.291842824,3
1.535754123,1.974556919,0.402976308,3
1.616921954,2.142138171,0.51775568,3
1.746583099,2.328633693,0.620640974,3
1.797945018,2.521529481,0.703934703,3
1.772741391,2.72921606,0.763655641,3
1.789915914,2.957911394,0.785112319,3
1.930265191,3.197453215,0.757136963,3
2.157948638,3.429363078,0.68523663,3
2.524152948,3.634353855,0.571387556,3
2.873340917,3.779354863,0.440171408,3
3.211566638,3.842682384,0.339253605,3
3.481877181,3.812677145,0.401334519,3
3.675540977,3.688295899,0.618543668,3
3.874810802,3.462686056,0.920027037,3
4.059694734,3.144925833,1.221998396,3
4.185334123,2.795103058,1.398087929,3
4.249363819,2.462321744,1.423395462,3
4.207856412,2.157387447,1.331562291,3
3.974163026,1.888838877,1.149270258,3
3.506616127,1.684493412,0.918902978,3
2.911514244,1.576166448,0.745134363,3
2.238064721,1.573893612,0.741081411,3
1.419442554,1.671623357,0.874631427,3
0.697208572,1.865715108,1.003061402,3
0.561466981,2.141408154,1.022689505,3
0.857520983,2.436556991,0.947245347,3
1.200020848,2.720346657,0.851982814,3
1.522370712,2.985778875,0.743556437,3
1.930708379,3.214646673,0.595354001,3
2.423346482,3.401001349,0.434123445,3
2.888785886,3.540171509,0.301093669,3
3.215362173,3.643136722,0.227889873,3
3.360360065,3.736711946,0.225127738,3
3.454139035,3.836867605,0.256076866,3
3.512955349,3.923217757,0.258041002,3
3.695417644,3.954236761,0.223143236,3
3.85434303,3.876871872,0.379088198,3
3.811048688,3.668850543,0.736570895,3
3.794255143,3.368392593,1.126748584,3
3.815048082,3.093449263,1.309859057,3
3.918438016,2.878427828,1.349637092,3
4.151114413,2.69027809,1.322409886,3
4.361916654,2.487916854,1.235348229,3
4.317640548,2.259189916,1.067549008,3
3.82314539,2.038420425,0.81818531,3
2.92176876,1.87129173,0.5694363,3
1.774129735,1.798997976,0.468411491,3
0.806469192,1.835876586,0.479390654,3
1.044821841,1.962869354,0.336905445,3
1.664833736,2.064130987,0.140941701,3
2.036940632,2.095711325,0.060170912,3
2.127502054,2.083288321,0.080434663,3
2.074647277,2.07717408,0.079155061,3
2.109945635,2.092070952,0.09048476,3
2.151858443,2.104356122,0.099925009,3
2.198831217,2.121817346,0.119949798,3
2.14291583,2.15848637,0.179269507,3
2.07639687,2.231475689,0.27894723,3
2.057438176,2.339498247,0.386429028,3
1.980637115,2.471946812,0.48217641,3
1.912710591,2.629390588,0.548528638,3
2.066359649,2.804052069,0.570167154,3
2.223615991,2.963307983,0.564259548,3
2.232797337,3.100859063,0.534023098,3
2.326470687,3.228548187,0.458516301,3
2.565521449,3.3349501,0.346646734,3
2.872809026,3.400590048,0.240688325,3
3.156622453,3.409132426,0.222644582,3
3.381923821,3.359236591,0.311729612,3
3.55507488,3.255008579,0.436139162,3
3.659325397,3.100993651,0.557918784,3
3.658918789,2.907474733,0.657437453,3
3.599126794,2.688066698,0.731940742,3
3.509688575,2.454410907,0.775463457,3
3.390489814,2.227506978,0.765388014,3
3.221920933,2.04485155,0.679143288,3
2.958232806,1.926747273,0.555643169,3
2.657664103,1.882148274,0.484390878,3
2.339643696,1.906303068,0.526640732,3
2.014925607,1.999371699,0.660278146,3
1.724136216,2.173811915,0.845729381,3
1.46483844,2.419194631,1.018080052,3
1.26256888,2.716874771,1.125087736,3
1.240649284,3.043291029,1.129306159,3
1.56393553,3.352605291,1.010566482,3
2.040878163,3.587797628,0.82323793,3
2.512242817,3.726134183,0.649586555,3
2.899212044,3.804020535,0.536160523,3
3.270330013,3.90760307,0.443381852,3
3.759327767,4.071294376,0.478653259,3
4.177963375,4.222045306,0.582737518,3
4.441639839,4.28248066,0.605909802,3
4.526731456,4.205656304,0.629118367,3
4.33379191,3.987138407,0.827779698,3
3.915858901,3.695850976,1.116648072,3
3.424243709,3.43673949,1.318005546,3
3.291106334,3.27285334,1.408176985,3
3.935037395,3.171195433,1.43953474,3
4.907243077,3.04077934,1.423411717,3
5.266837065,2.826422848,1.280414787,3
4.782316908,2.557545672,0.988824091,3
3.673396286,2.296684057,0.655360426,3
2.341552484,2.113562813,0.476536762,3
1.420917603,2.053983957,0.481526032,3
1.324744034,2.096265843,0.440933851,3
1.785382213,2.16345701,0.362457772,3
2.27452726,2.202147188,0.339988886,3
2.630876473,2.203065572,0.340195501,3
2.763678156,2.172135764,0.312855619,3
2.578065301,2.135051526,0.257647058,3
2.173700757,2.132585273,0.253478955,3
1.842183851,2.202282524,0.337197588,3
1.745763917,2.345416108,0.441591205,3
1.84373647,2.529165633,0.527736841,3
1.996655705,2.728875118,0.603065227,3
2.172283992,2.932887792,0.662958617,3
2.283711102,3.119643059,0.685068145,3
2.321578391,3.284367452,0.66191293,3
2.39283577,3.436872779,0.594801378,3
2.553402777,3.566691514,0.484142217,3
2.870673264,3.656050277,0.353788252,3
3.27351969,3.677672207,0.308886654,3
3.58325917,3.616578724,0.422356315,3
3.840831315,3.478955627,0.598345209,3
4.036782444,3.277795321,0.75935246,3
4.039836662,3.032816937,0.863061388,3
3.930955041,2.774201777,0.908817931,3
3.846631656,2.533834323,0.888733354,3
3.691023118,2.320618914,0.799485478,3
3.446990412,2.135421465,0.663527815,3
3.086892556,1.98758028,0.499173807,3
2.662584865,1.898775812,0.353416054,3
2.207028197,1.882820612,0.320656469,3
1.829228257,1.947507581,0.427111484,3
1.586998601,2.094762694,0.58544544,3
1.45368507,2.328062002,0.77180402,3
1.527280498,2.648395941,0.979296034,3
1.714477567,3.017792066,1.165688979,3
1.839048625,3.385359016,1.271483107,3
1.968578564,3.714507487,1.254506409,3
2.198847872,3.979242582,1.131428764,3
2.503032868,4.171515637,0.963435279,3
2.853897892,4.320884416,0.794083345,3
3.301779382,4.454032389,0.632037372,3
3.919991687,4.569062076,0.503459128,3
4.657024454,4.607359335,0.465785337,3
5.221241751,4.513691751,0.535363899,3
5.390147066,4.273136664,0.68337819,3
5.130533332,3.934415465,0.861907188,3
4.615929519,3.595679323,0.982459599,3
4.121578415,3.323743879,1.037247536,3
3.996720658,3.125903755,1.054732913,3
4.185377622,2.947442587,1.043208038,3
4.452076257,2.749606831,0.975047825,3
4.30296428,2.532152995,0.797418826,3
3.720348612,2.336754004,0.536166204,3
2.815690879,2.203396657,0.280190691,3
2.002935075,2.157624386,0.203249936,3
1.743171909,2.188998274,0.201154204,3
1.896575088,2.24374148,0.136464107,3
2.143177171,2.283155981,0.072368489,3
2.21210898,2.288396479,0.06338175,3
2.207020057,2.289793373,0.061819714,3
2.277537898,2.314430251,0.072151969,3
2.348974376,2.353896935,0.127720168,3
2.386775136,2.40211943,0.191745576,3
2.35796817,2.463976081,0.263257061,3
2.316673951,2.545207802,0.333870038,3
2.290603977,2.650909382,0.404613199,3
2.290720096,2.774237803,0.460140351,3
2.195582149,2.901497988,0.484169834,3
2.226077921,3.03324808,0.45236518,3
2.453388838,3.149540719,0.372309228,3
2.672204739,3.219620474,0.291963016,3
2.831199319,3.237660715,0.261572996,3
3.005341647,3.210742376,0.311166092,3
3.170285378,3.136491629,0.420648562,3
3.373689756,3.016452799,0.546366154,3
3.523888187,2.84348064,0.666487952,3
3.563321943,2.620556699,0.76687918,3
3.513083072,2.371445507,0.822742002,3
3.389004305,2.115922929,0.825289129,3
3.154186397,1.861199787,0.785169077,3
2.852607146,1.616711192,0.722649001,3
2.562015927,1.396374307,0.643839838,3
2.262834175,1.227973928,0.526468369,3
1.969897083,1.134269974,0.402804952,3
1.643968162,1.123488277,0.381154926,3
1.294648776,1.189711576,0.503671117,3
1.072210028,1.311396306,0.642252027,3
0.957857289,1.47353415,0.75599173,3
0.841772892,1.676305456,0.855827306,3
0.709300444,1.92486333,0.934671198,3
0.64923829,2.217732525,0.966208926,3
0.878012143,2.530007602,0.91191989,3
1.325794637,2.816175212,0.789385717,3
1.862080112,3.048720064,0.64549448,3
2.306201145,3.221934846,0.524982104,3
2.511496078,3.368100299,0.44742374,3
2.693588468,3.550652118,0.432857004,3
2.985570355,3.789717461,0.540321108,3
3.327351627,4.037402684,0.667628575,3
3.637992396,4.222254288,0.70053608,3
3.771989059,4.291163396,0.673026786,3
3.739688243,4.235211158,0.734328851,3
3.651243153,4.074690955,0.964480358,3
3.59422794,3.856237868,1.242869695,3
3.767855668,3.627828171,1.460806355,3
4.337014275,3.384653494,1.611849321,3
5.0842419,3.094752112,1.673995855,3
5.46242258,2.74754058,1.582945723,3
5.175867664,2.380851974,1.313327595,3
4.327083476,2.052241337,0.927227133,3
3.212466686,1.818976926,0.536825207,3
2.134486209,1.698619905,0.288307236,3
1.466712288,1.691633093,0.278333918,3
1.310130961,1.763523446,0.302728433,3
1.336108901,1.870226604,0.312022049,3
1.438000461,2.002910666,0.337735827,3
1.612126572,2.161842539,0.402287308,3
1.795536522,2.330695953,0.482488882,3
1.889761295,2.502271628,0.560445136,3
1.994439369,2.685706208,0.62627614,3
2.008896476,2.881984883,0.683803911,3
2.064618084,3.101548857,0.719767545,3
2.185615824,3.332283462,0.720208175,3
2.377162535,3.558694303,0.678837732,3
2.662949523,3.770070476,0.602863433,3
3.027319194,3.94592397,0.502376557,3
3.300660711,4.05537564,0.398890415,3
3.511293273,4.089105413,0.344151297,3
3.724107087,4.045881358,0.430355382,3
3.957226119,3.919536715,0.640454045,3
4.204536222,3.712071984,0.884260975,3
4.371964135,3.435866792,1.093836772,3
4.44972423,3.113062093,1.236912085,3
4.490924271,2.764835919,1.30014739,3
4.421484457,2.410893623,1.263324276,3
4.121835896,2.085937564,1.113395187,3
3.637958445,1.828969169,0.887479911,3
3.079052714,1.657375471,0.657113269,3
2.460660659,1.572695891,0.505528898,3
1.882578809,1.570929644,0.502444835,3
1.442484306,1.64235753,0.585567402,3
1.143917142,1.775618608,0.670406722,3
0.967462488,1.968523708,0.735282057,3
0.951501315,2.226888837,0.79002148,3
1.171923868,2.537750665,0.837204294,3
1.552151944,2.868841646,0.884915986,3
1.922021459,3.169236221,0.896747189,3
2.23225692,3.399175718,0.840498187,3
2.442998183,3.542224414,0.746157586,3
2.596857678,3.622968904,0.661751671,3
2.775095082,3.672391767,0.598725429,3
3.072968146,3.711692577,0.549403449,3
3.551113774,3.747114183,0.517578082,3
4.060119594,3.744653339,0.518561689,3
4.482833679,3.6662406,0.524185175,3
4.556097694,3.485794707,0.52260391,3
4.221416435,3.216533685,0.590970876,3
3.66274388,2.917253908,0.744231059,3
3.250443078,2.659631346,0.875839172,3
3.091086305,2.455162963,0.949608073,3
3.168103188,2.278930243,0.978333398,3
3.427184201,2.097543975,0.964716288,3
3.526505336,1.890685102,0.875041199,3
3.275992207,1.683982729,0.688457762,3
2.678374744,1.514690585,0.439184659,3
1.863487472,1.419123201,0.229479382,3
1.228618666,1.414981381,0.221662413,3
1.086518264,1.475359296,0.243801711,3
1.205759247,1.531143711,0.209913897,3
1.328759106,1.568899459,0.179786109,3
1.354240505,1.608341377,0.16547156,3
1.358595473,1.668757147,0.171837205,3
1.459481607,1.772342201,0.248677637,3
1.583070769,1.930047226,0.432433886,3
1.722700896,2.155638231,0.698907178,3
1.822069276,2.438459469,0.981567203,3
1.832397813,2.762442885,1.228316351,3
1.644362418,3.11476662,1.403778929,3
1.583316722,3.492900797,1.464733496,3
1.723178295,3.857263196,1.395966535,3
1.958398206,4.179649291,1.228055014,3
2.394446008,4.447243403,0.981728666,3
3.036531856,4.627102309,0.718683812,3
3.838980816,4.693075921,0.588054184,3
4.550913284,4.618736562,0.722862747,3
5.061903433,4.389217846,1.013791666,3
5.355635167,4.021711817,1.322455164,3
5.425704184,3.571811092,1.539583533,3
5.226940716,3.115896575,1.59706178,3
4.947039237,2.724784771,1.508646332,3
4.634339327,2.404083061,1.332778459,3
4.193035074,2.148198814,1.106442163,3
3.696267971,1.967950674,0.882871975,3
3.09558723,1.864741626,0.720122161,3
2.255726126,1.837900175,0.67748412,3
1.386843134,1.900753496,0.739637134,3
0.856627921,2.045840231,0.766414629,3
0.866559015,2.238687847,0.680756706,3
1.315822672,2.429387688,0.51710546,3
1.740022136,2.590691674,0.377258384,3
2.075496862,2.734005292,0.288700482,3
2.390553678,2.86235194,0.250138016,3
2.66417749,2.954691872,0.228423631,3
2.827172711,2.984963726,0.206968605,3
2.884259337,2.956010304,0.243962885,3
2.837710484,2.881595233,0.346460707,3
2.785104082,2.798297357,0.435652223,3
2.77355743,2.76695202,0.446612501,3
2.928862529,2.815913635,0.470834053,3
3.173158321,2.895268419,0.544321057,3
3.358963342,2.939313358,0.581570554,3
3.31395299,2.910405803,0.566994727,3
2.966896039,2.816221734,0.570353696,3
2.537638486,2.712496718,0.625200655,3
2.140108624,2.639376776,0.681590669,3
2.004731725,2.612876709,0.705228616,3
2.471650718,2.61705178,0.70173085,3
3.263173572,2.590396083,0.711739035,3
3.722410375,2.488960718,0.680211579,3
3.613607707,2.333232471,0.544778367,3
3.069887795,2.183882973,0.339240512,3
2.372112297,2.090514435,0.167610651,3
1.929645883,2.060562328,0.138919365,3
1.806439059,2.068200586,0.133505542,3
1.875107957,2.099847643,0.101338994,3
2.046482432,2.15887933,0.122876877,3
2.205093758,2.245227228,0.250583101,3
2.248819921,2.361365062,0.418164836,3
2.165127898,2.513621099,0.590954805,3
2.120112728,2.699706096,0.728819254,3
2.136202418,2.904116137,0.818705856,3
2.072591226,3.113627575,0.862299977,3
2.006028467,3.330729152,0.846012905,3
2.122909624,3.553720881,0.756618163,3
2.465424832,3.755403798,0.601177727,3
2.90996141,3.904225969,0.420466486,3
3.366472098,3.966550666,0.296339167,3
3.771380286,3.925434887,0.390354793,3
4.02597787,3.784433781,0.612170244,3
4.164213134,3.544521302,0.881405415,3
4.231316806,3.221724357,1.146554428,3
4.24360699,2.85628154,1.33365157,3
4.235945755,2.497028272,1.394055343,3
4.1397388,2.178423762,1.322465841,3
3.953646541,1.90780086,1.160384919,3
3.533208382,1.67829755,0.938872927,3
2.955314303,1.496931273,0.710414926,3
2.361369234,1.369619932,0.528417985,3
1.626853074,1.305273948,0.434579162,3
0.936243682,1.327328463,0.455435184,3
0.576888638,1.433361179,0.47504955,3
0.651074316,1.595080672,0.428992091,3
1.04990065,1.77106084,0.361251429,3
1.433509783,1.928803463,0.356274911,3
1.658613442,2.077796687,0.423239689,3
1.719545614,2.235561573,0.52045641,3
1.682200889,2.419335584,0.620620829,3
1.717909389,2.628848602,0.686551474,3
1.847398231,2.86041607,0.729435797,3
1.996570842,3.111931486,0.769309701,3
2.194083561,3.385615782,0.809599824,3
2.410875995,3.675361581,0.848847818,3
2.627326886,3.943019077,0.829704371,3
2.923442017,4.124527513,0.712249037,3
3.236262307,4.158502426,0.660358836,3
3.557285725,4.028734095,0.909388417,3
3.777331068,3.774021446,1.284936505,3
4.033584068,3.517915485,1.4965557,3
4.362552392,3.28966005,1.572633314,3
4.733413797,3.068804155,1.561493606,3
5.091541559,2.832212875,1.467779594,3
5.087450951,2.56476098,1.260804546,3
4.442411248,2.296117554,0.940076361,3
3.263191149,2.083289614,0.614672776,3
1.938578995,1.98088333,0.480153498,3
1.010159235,2.005875857,0.483791726,3
1.216271455,2.12165076,0.35232215,3
1.751029721,2.216901254,0.182507958,3
2.153993438,2.25847619,0.100639327,3
2.367500995,2.252363988,0.108359331,3
2.417022617,2.218635864,0.119219592,3
2.401016688,2.186118767,0.104055961,3
2.31413185,2.162705874,0.075487423,3
2.239128307,2.16603568,0.082501985,3
2.188504263,2.200755694,0.150769513,3
2.167908262,2.26549758,0.242628712,3
2.168776401,2.352569809,0.331825571,3
2.16677908,2.454784352,0.408124745,3
2.092871419,2.57328254,0.474010533,3
2.030219757,2.711901689,0.514232477,3
2.091851642,2.861690539,0.512004524,3
2.166887761,2.999354089,0.46984295,3
2.347429903,3.111904298,0.383890382,3
2.586328446,3.178245262,0.292489317,3
2.835923132,3.18790186,0.273783571,3
3.038630547,3.128642643,0.385069221,3
3.190921836,3.000010008,0.565996893,3
3.351760953,2.816261867,0.744354424,3
3.47906291,2.588309815,0.881808665,3
3.528108264,2.339419047,0.94430165,3
3.46848714,2.10828563,0.907203348,3
3.292389851,1.909028283,0.798929934,3
3.010839536,1.747980962,0.652795409,3
2.68289443,1.636920618,0.50660086,3
2.243330959,1.574521668,0.401437114,3
1.752304202,1.56293092,0.383219084,3
1.353440429,1.600939764,0.417438181,3
1.072240429,1.686709199,0.444979148,3
0.990155233,1.817381326,0.437144601,3
1.216774087,1.980279416,0.40051266,3
1.475913675,2.154530693,0.409387839,3
1.681916645,2.334603001,0.463715928,3
1.90023609,2.516774359,0.525270002,3
2.058904929,2.680536467,0.561551079,3
2.127423486,2.815469521,0.5580723,3
2.132392639,2.930714012,0.52190928,3
2.211134779,3.061096967,0.466059794,3
2.378961694,3.239498634,0.447645822,3
2.619136132,3.442780074,0.47162962,3
2.959286863,3.617171604,0.457026363,3
3.276636754,3.701228852,0.402322909,3
3.503630224,3.649643849,0.479184729,3
3.537857172,3.48005137,0.733483546,3
3.408235466,3.27205556,0.950427112,3
3.279868399,3.122007394,1.032024551,3
3.436222191,3.032862291,1.052830113,3
3.995151449,2.964404713,1.046615079,3
4.411776087,2.867845778,0.990080886,3
4.363051437,2.737005653,0.854585476,3
3.79985934,2.591896032,0.669266599,3
2.760786729,2.462598315,0.534794429,3
1.807705429,2.39443649,0.535881757,3
1.457899073,2.392082307,0.538499472,3
1.907753805,2.415231439,0.501551155,3
2.388417366,2.39423226,0.526151572,3
2.75164642,2.325389259,0.56594199,3
3.029562099,2.219548567,0.575221608,3
3.103374827,2.088063993,0.522938877,3
2.911955231,1.955504503,0.403032334,3
2.506882169,1.857420208,0.247778594,3
2.079168479,1.825806454,0.171246125,3
1.784163597,1.858881901,0.236497837,3
1.689390393,1.945222156,0.331844221,3
1.697762022,2.054869806,0.402767115,3
1.699987353,2.170146369,0.446639907,3
1.693239503,2.274739047,0.446758861,3
1.714716356,2.359261627,0.406927998,3
1.777779923,2.40807715,0.352291589,3
1.931112285,2.410644494,0.347753225,3
2.190744634,2.360601326,0.437568046,3
2.409922949,2.245296559,0.591855616,3
2.647566139,2.07475841,0.745581823,3
2.785866897,1.865422345,0.842892588,3
2.85052765,1.639236536,0.868634046,3
2.74591413,1.413696954,0.816057504,3
2.538465305,1.232210314,0.691973422,3
2.202871586,1.079147842,0.538333599,3
1.803453363,0.965237366,0.388040745,3
1.430680609,0.901457344,0.283308615,3
1.037696966,0.874858749,0.241822141,3
0.704541455,0.886623252,0.252101172,3
0.554205489,0.926654552,0.251792779,3
0.524008806,0.996690918,0.23531995,3
0.59513183,1.104239103,0.240422089,3
0.931047731,1.263339972,0.351598835,3
1.00784058,1.467077397,0.601499339,3
1.06376683,1.730298081,0.86232613,3
1.165653147,2.020858662,1.056456341,3
1.164694654,2.299566055,1.156933921,3
1.155341995,2.564654792,1.170154345,3
1.104854457,2.822353433,1.113814398,3
1.254569151,3.095050229,0.986479326,3
1.599490653,3.381849964,0.811005106,3
2.186140519,3.661686347,0.604124927,3
2.968421982,3.874497069,0.38018234,3
3.640047425,3.950960126,0.242064994,3
3.969372637,3.86758142,0.415945352,3
3.952727074,3.650573577,0.743413201,3
3.815582024,3.387816402,1.007595745,3
3.73232841,3.139907036,1.164597124,3
3.831822412,2.921495591,1.235651762,3
4.122566507,2.714890242,1.238890806,3
4.39785448,2.498244746,1.160747355,3
4.314247735,2.278057117,0.973209444,3
3.733052555,2.084957168,0.704519926,3
2.806260365,1.968165071,0.483883083,3
1.799294204,1.963647472,0.476187107,3
1.325155324,2.065037029,0.534738562,3
1.336488367,2.204161887,0.504256871,3
1.548213963,2.32684859,0.420522566,3
1.765768916,2.406183616,0.331571484,3
1.95611155,2.457165492,0.260831226,3
2.195978187,2.495617924,0.206897919,3
2.383248251,2.522610828,0.182175759,3
2.565131579,2.556687927,0.184773106,3
2.761084384,2.612259508,0.250745608,3
2.813189766,2.691426968,0.377948298,3
2.716403909,2.804566563,0.534417827,3
2.563355397,2.962270598,0.693995869,3
2.341564225,3.158979871,0.820329488,3
2.275587671,3.379380833,0.865916472,3
2.340635872,3.592258397,0.829287317,3
2.465907227,3.770482516,0.726259829,3
2.724019244,3.894036801,0.585211549,3
3.120847384,3.954280944,0.483904286,3
3.552758986,3.941147755,0.507549963,3
3.944585714,3.847870842,0.639036475,3
4.293444262,3.676577526,0.799566754,3
4.530448123,3.422913031,0.951558566,3
